id,text,sentiment,lang,created_at,location_id,user_id
182,"RT @khareeeeee: Goal 💯 http://t.co/I7YOyqV0Wo",0,en,"2015-08-16 21:41:17 +0000",,179
183,"مش عايز اتكلم عن شكلي 😐",0,ar,"2015-08-16 21:41:17 +0000",,180
184,"RT @MikeMcCWYFF: Child taken to hospital after falling from waterfall | Local News - WYFF Home http://t.co/iFd5bPIEgf via @wyffnews4",-1,en,"2015-08-16 21:41:17 +0000",,181
185,"Tile Cleaning Upholstery cleaning #MattressCleaning Listed at: http://t.co/FtBNqWo9J1",0,en,"2015-08-16 21:41:17 +0000",,182
186,"RT @FtLucie: Ça me manque trop les conversations de merde qu'on peut avoir avec la tin's",0,fr,"2015-08-16 21:41:17 +0000",,183
187,"http://goo+gl/JJoa5o http://goo+gl/It61iw#ديوث #دياثه #قحاب #قحيب #عم #صدر #نهود #نهد #عمات #ممحونات #بزاز #جاد #جاده",0,und,"2015-08-16 21:41:17 +0000",,184
188,"RT @FashionSpy_: KENDALL JENNER x ALEXANDER WANG http://t.co/mDXCNzBQMR",0,de,"2015-08-16 21:41:17 +0000",,185
189,"@5SOS_Updates ME TOO SHIT IM SO NERVOUS AND I DONT KNOW WHYYYY",0,en,"2015-08-16 21:41:17 +0000",,186
190,"RT @Ibraheem_Moslim: تفاءلْ وبالخير دوماً تكلّمْ
فبعدَ الظلامِ يجيء الصباحْ

فكمْ من حزينٍ بكى وتألمْ
تسَلّح بالفأل ثم استراحْ !

إبراهيم h…",0,ar,"2015-08-16 21:41:17 +0000",,187
191,"RT @tbhdaphne: 11 years later. That theater will be filled with a lot of 18,19,20 year olds. http://t.co/atZo42tvr1",0,en,"2015-08-16 21:41:17 +0000",,188
192,"@MintyFari @ToertchenTVyt CP's?",0,und,"2015-08-16 21:41:17 +0000",,189
193,"Gecenin şarkısı:D https://t.co/Kx8nwmQE3f",0,tr,"2015-08-16 21:41:17 +0000",,190
194,"Ceritanya sih mau pyschedelic pyschedelic kan tapi mengapa kembali ke putih abu abu :D
#mr.w https://t.co/mNfQEsXDNM",0,in,"2015-08-16 21:41:17 +0000",,191
195,"@ATTACKEI se realmente conhecesse não chamaria de metida, uma coisa que ela não é",0,pt,"2015-08-16 21:41:17 +0000",,192
196,"甲子園到着ー！
今は雨止んでる〜
3塁側自由席なら入れるらしいから並んでるなう
早実側じゃないけどまぁ仕方ない
4試合目は関東第一側だ http://t.co/rzuzZYvR7V",0,ja,"2015-08-16 21:41:17 +0000",,193
197,"@krystynawitkow2 @Cenckiewicz własciwie obie córki podobne, brunetka do AK z młodosci a blondynka do obecnej wersji http://t.co/kQHrJL7p86",0,pl,"2015-08-16 21:41:17 +0000",,194
198,"RT @allykinssss_: @prissxoxo__ 😘😘💘",0,und,"2015-08-16 21:41:18 +0000",,195
199,"RT @3boodaldraimli: يا وطني الرائع يا وطني🍃💕 http://t.co/0kxdd28WeK",0,ar,"2015-08-16 21:41:18 +0000",,196
200,"@0507_sky そうか、いいことやｗｗｗｗ",0,ja,"2015-08-16 21:41:18 +0000",,197
201,"RT @28seconds_: 150816 홍콩콘 #KAI #카이
촤라라라라라라라락 엘라스틴했어요 http://t.co/J0rZUeblHa",0,ko,"2015-08-16 21:41:18 +0000",,163
202,"RT @9GAG: Spongebob: | ( • )( • ) | 
Patrick: / ( • )( • ) \ 
Squidward: ( (•)(•) ) 
Plankton: | (•) | 
Mr. Krabs: |•||•| 
RT if you can se…",0,en,"2015-08-16 21:41:18 +0000",,198
203,"a1 6523GA hazelaarstraat nijmegen 39436: Ambulance met spoed naar Hazelaarstraat in Nijmegen",0,nl,"2015-08-16 21:41:18 +0000",,199
204,"RT @Keagy2Lutz: 女ってクソだわ´・ω・｀ http://t.co/vVNcau7KSk #まとめ http://t.co/PncrZAvDKc",0,ja,"2015-08-16 21:41:18 +0000",,200
205,"Pero que castigo. ��",0,es,"2015-08-16 21:41:18 +0000",,201
206,"Party on a Sunday",0,en,"2015-08-16 21:41:18 +0000",,202
207,"ん、新聞見てたら夜中のところに「24時間まであと4日」っていう番組あるんやけど、撮っておけばいいかしら？( ºωº )",0,ja,"2015-08-16 21:41:18 +0000",,203
208,"@stilesostenta 💜💜",0,und,"2015-08-16 21:41:18 +0000",,204
209,"3DARCSHOP - The Best of 3D Models for Architecture, 3D Models http://t.co/aQ6TbtsAIF",0,en,"2015-08-16 21:41:18 +0000",,205
210,"GoPro &amp; Destruction!! #myfavoritevlog please pick me i have wanted a hoverboard for a very long time plzzzz http://t.co/JCt837sGbe",1,en,"2015-08-16 21:41:18 +0000",,206
211,"RT @_MAlHamelii: @smoalamer5 وانتہ بخير 💗✨",0,ur,"2015-08-16 21:41:18 +0000",,207
212,"the sadness you feel when you finish a series on Netflix😢",0,en,"2015-08-16 21:41:18 +0000",,208
213,"RT @asasas19911: يا جنود الله سيروا..
واصبروا صبراً جميلاً..
إنّ نصر الله آت..
وعده أصدق قيلا..
#لواء_التوحيد
#بيت_المقدس 
@madd_gaza1 http…",0,ar,"2015-08-16 21:41:18 +0000",,209
214,"早稲田だけでもいいから晴れてないかなー",0,ja,"2015-08-16 21:41:18 +0000",,210
215,"164- #MTVSummerStar #MTVHottest Lady Gaga 🌲 Rihanna 🌲 Jessie J 🌲 Ariana Grande 🌲 Katy Perry",0,en,"2015-08-16 21:41:18 +0000",,211
216,"At A Point I Thought I Was Doing Everything Right....",0,en,"2015-08-16 21:41:18 +0000",,212
217,"RT @TheComedyJokes: when you're bonding with your pet and they hate you http://t.co/d5TkbPPYVF",-3,en,"2015-08-16 21:41:18 +0000",,213
218,"RT @RealZaragoza: ¡Gracias @RealSociedad por haber participado en el #XLVLapetra y mucha suerte en el debut en @LaLiga en Riazor! http://t.…",0,es,"2015-08-16 21:41:18 +0000",,214
219,"RT @JimAndPamAlways: http://t.co/aAWEPTjleM",0,und,"2015-08-16 21:41:18 +0000",,215
220,"@XIX_Savannah tu prends quoi comme medoc",0,fr,"2015-08-16 21:41:18 +0000",,216
221,"RT @germancai: Los bosteros con la Master y la Leoz, las gallinas con las Aldaos, los mufas con los amateur. El único que no llora títulos …",-1,es,"2015-08-16 21:41:18 +0000",,217
222,"RT @domenec_ortiz: 3Tenemos lo q Stuart Mill denominaba el Gobierno d la opinión.Lo q hoy en día une a los europeos es el euroescepticismo …",0,es,"2015-08-16 21:41:18 +0000",,218
223,"164- #MTVSummerStar #MTVHottest Lady Gaga 🌲 Rihanna 🌲 Jessie J 🌲 Ariana Grande 🌲 Katy Perry",0,en,"2015-08-16 21:41:18 +0000",,219
224,"RT @UnPandaMoqueur: je vous aime énormément.",0,fr,"2015-08-16 21:41:18 +0000",,220
225,"RT @perry0515: Been a hard 17 years living off wifi &amp; phone-less. Only 1000 RTs to save a life! http://t.co/cNk9qLuzpa",1,en,"2015-08-16 21:41:18 +0000",,221
226,"اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل
♻️ http://t.co/cw5mZYFNKh",0,ar,"2015-08-16 21:41:18 +0000",,222
227,"RT @giorginamuser: I love you Matt♥ #MTVHottest Muse http://t.co/9p7SgaPUZ5",3,en,"2015-08-16 21:41:18 +0000",,223
228,"RT @KimbuEs: Ben http://t.co/Vt0yoKonJa",0,und,"2015-08-16 21:41:18 +0000",,224
229,"RT @deveoh: Here's 11 Animals That Most People Are Terrified Of But Are Actually Pretty Harmless http://t.co/YygJOH1iTJ http://t.co/S858wSw…",0,en,"2015-08-16 21:41:18 +0000",,225
230,"RT @smh: Grace Brothers descendant rescues drowning man at Bondi Beach. http://t.co/B7OmhAQB9g",2,en,"2015-08-16 21:41:18 +0000",,226
231,"Muertisimo el centro. Más aburrido que vivir en Berisso",0,es,"2015-08-16 21:41:18 +0000",,227
232,"@incigunduz ahajahahajahaha aynennnnnnnnnn",0,tl,"2015-08-16 21:41:18 +0000",,228
233,"RT @anitathetweeter: Labour Party now turning into the plot of a Terminator film  https://t.co/DcwdFXQ6Ru",0,en,"2015-08-16 21:41:18 +0000",,229
234,"@Conplay_ 3v3 $100",0,und,"2015-08-16 21:41:18 +0000",,230
235,"RT @liderendeportes: #Hipismo | Emisael Jaramillo repite ahora en la 4a de @GulfstreamPark con Venom Girl de la cuadra de @VictorEBarboza (…",0,es,"2015-08-16 21:41:18 +0000",,231
236,"Cuando empiezas a ligar por primera vez😂 http://t.co/rDr6PK3aYM",0,es,"2015-08-16 21:41:18 +0000",,232
237,"@PaigePhancakes ITS NOT WORKING ON SAFARI I HAVE TO DOWNLOAD CHROME",0,en,"2015-08-16 21:41:18 +0000",,233
238,"Im deaf https://t.co/0k865rxf9D",0,en,"2015-08-16 21:41:18 +0000",,234
239,"بأعتب عليكى",0,ar,"2015-08-16 21:41:18 +0000",,235
240,"My last first day of college tomorrow 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉",0,en,"2015-08-16 21:41:18 +0000",,236
241,"RT @RodoFerraris: Secuencia de despegue en un A320 de Lan. #IslaDeSanAndrés #Colombia ✈️ 😄 http://t.co/N5uGASD0Ro",0,es,"2015-08-16 21:41:18 +0000",,237
242,"164- #MTVSummerStar #MTVHottest Lady Gaga 🌲 Rihanna 🌲 Jessie J 🌲 Ariana Grande 🌲 Katy Perry",0,en,"2015-08-16 21:41:18 +0000",,238
243,"RT @Oledobrasil: Tite exalta trio: “não só marca pênaltis, como anula gols com maestreabilidade”",0,pt,"2015-08-16 21:41:18 +0000",,239
244,"RT @DilmaRousselff: Imagens das manifestações pelo Brasil http://t.co/mH0LKtLLzq",0,pt,"2015-08-16 21:41:18 +0000",,240
245,"RT @Nia9Riah3: @destinygotcake 😘❤",0,und,"2015-08-16 21:41:18 +0000",,241
246,"DEALS &amp; OFFERS &gt;&gt; http://t.co/zmm4hJZQ7r #8021 Beard Mustache Whisker Comb PQ1042 Hair Care Folding Compact #3400… http://t.co/NI3idKuWPF",0,en,"2015-08-16 21:41:18 +0000",,242
247,"RT @Cawnas: Yo pensé que iba a llorar por ti, que va ni una lágrima",0,es,"2015-08-16 21:41:19 +0000",,243
248,dinosauuuuur,0,sk,"2015-08-16 21:41:19 +0000",,244
249,"Only Thickiesz have red N dey hair ! Ahaha FS",0,en,"2015-08-16 21:41:19 +0000",,245
250,"RT @MehmetEmnYldz: Susmak istemiyorum ama konuşamıyorum da..",0,tr,"2015-08-16 21:41:19 +0000",,246
251,"RT @3z_al9dee8: { ولقد نعلم أنك يضيق صدرك بما يقولون ♦ فسبح بحمد ربك وكن من الساجدين }",0,ar,"2015-08-16 21:41:19 +0000",,247
252,"@TReporta Hasta Cuando Esta Violencia..",0,es,"2015-08-16 21:41:19 +0000",,248
253,"E eu mandei uma foto duma mina de biquíni pra um amigo (q eu esqueci q tava namorando) e a namorada viu huehueheue pqp amigão q sou hein",0,pt,"2015-08-16 21:41:19 +0000",2,249
254,"RT @meanpIastic: ""Pulling out a 4.7-inch plastic straw from this endangered sea turtle's nose""

THIS IS WHY YOU SHOULDN'T LITTER
https://t.…",0,en,"2015-08-16 21:41:19 +0000",,250
255,"@sayapooh0618 
うわぁぁぁ(*ˊᗜˋ*)♪♪
さやぷーさんからそんなお言葉♡♡
嬉しいです(*๓´╰╯`๓)♡",0,ja,"2015-08-16 21:41:19 +0000",,251
256,"@erorendesuyo 朝からゴミ虫にお気づかい有難うございます、おはようございます。",0,ja,"2015-08-16 21:41:19 +0000",,252
257,"@jacke_calixto muito minha &lt;3",0,pt,"2015-08-16 21:41:19 +0000",,253
258,"اللهم إجعل دعائي في الخير مستجاب http://t.co/riL1iADAwz",0,ar,"2015-08-16 21:41:19 +0000",,254
259,"@MeKAN_BOUYA 
みほちゃん！！✨✨✨
トレースおわったよ！！！💕
ありがとうーー😢😢😢
いつも励ましてくれてありがたや〜🙇🏾🙇🏾🙇🏾🙇🏾😱😢💘😎🙊🎉",0,ja,"2015-08-16 21:41:19 +0000",,255
260,"Eduardo Surita era meu sonho de consumo quando eu era mais nova, meu e da Vit 😂😂😂",0,pt,"2015-08-16 21:41:19 +0000",,256
261,"Shoot😂",0,en,"2015-08-16 21:41:19 +0000",,257
262,"@MeSecondo ti piace vincere facile",0,it,"2015-08-16 21:41:19 +0000",3,258
263,"RT @KardashianReact: This Dad got a tattoo of a cochlear implant so his daughter wouldn't feel different ❤️ http://t.co/dbr9UmRwj2",0,en,"2015-08-16 21:41:19 +0000",,259
264,"RT @mi_kael: http://t.co/OVSpeKYJYZ",0,und,"2015-08-16 21:41:19 +0000",,260
265,"@mvg31018 Sorry, max # of Card Members have enrolled in #AmexGap offer. Visit http://t.co/HtYFeJlF4E for more offers",0,en,"2015-08-16 21:41:19 +0000",,261
266,"Oitenta e oito #MPN #CABELOSDEALGODÃO",0,pt,"2015-08-16 21:41:19 +0000",,262
267,"Today not the best but not the worst... Pub roast dinner followed by cinder toffee cheese cake....",3,en,"2015-08-16 21:41:19 +0000",,263
268,"RT @emilyseggie_: My mum ordered a cake for my sisters bd n asked for a blond girl on top but it autocorrected to blind n we got this http:…",1,en,"2015-08-16 21:41:19 +0000",,264
269,"@sua_47z 💚💆",0,und,"2015-08-16 21:41:19 +0000",,265
270,"RT @alsdsd2033: @abbbbooo___astt @jerrymahers اذا تحركت الكويت راح يسقط الروافض اذا ما تحركت راح تسقط الكويت بيد الشيعة",0,ar,"2015-08-16 21:41:19 +0000",,266
271,"@kuuu_pool 
( ￣▽￣)
かーらーのー？
(*´∀`*)ｱﾊﾝ♡♡",0,ja,"2015-08-16 21:41:19 +0000",,267
272,"ههههههههههههههههههههه حتى غزلان ليش وجهي لهدرجة بشوش عشان تضحكون🌚💙💙💙؟  https://t.co/r9tJ3xwvbf",0,ar,"2015-08-16 21:41:19 +0000",,268
273,"@camillegrace819 damn I love you",-1,en,"2015-08-16 21:41:19 +0000",,269
274,"RT @Brandt_Jimmy_: Podemos hacerlo! UNIDOS todos los demócratas Latinoamericanos podemos hacerlo! DEBEMOS! #NoMasComunismoBasura ... http:/…",0,es,"2015-08-16 21:41:19 +0000",,270
275,"@01manguer16 :/",0,und,"2015-08-16 21:41:19 +0000",,271
276,"RT @karlpilkingtonq: You never see an old person eating a Twix.",0,en,"2015-08-16 21:41:19 +0000",,272
277,"Gabriel tá na bad ajgysasfu",-3,sk,"2015-08-16 21:41:19 +0000",,273
278,"🌸🌸Hey @Calum5SOS 🌸🌸

YOU ARE MY EVERYTHING💥

YOU ARE MY ANGEL👼🏻

TAKE A SECOND 💥

AND FOLLOW ME MAYBE 🙏?
X2",0,en,"2015-08-16 21:41:19 +0000",,274
279,"¡Feliz día del niño! #GoogleDoodle
https://t.co/bIyop7FeZi",0,es,"2015-08-16 21:41:19 +0000",,275
280,"Is your inner spirit sounding anxious? Take the quiz: http://t.co/Vp41bGkagG http://t.co/hBWKbgIS2L",1,en,"2015-08-16 21:41:19 +0000",,276
281,"RT @izaliinds: RESPEITA POR FAVOR! https://t.co/2oHOaoydFt",0,es,"2015-08-16 21:41:19 +0000",,277
282,"RT @glowdell: Oh Lana, let's get High by the Beach together.... forever! Roll on Sept 18th... #honeymoon",0,en,"2015-08-16 21:41:19 +0000",,278
283,"RT @askndrnya: ويحدث أن أحدهم قد يغير حياتگ ثم ( يتغير )✌",0,ar,"2015-08-16 21:41:19 +0000",,279
284,"RT @michaelarohakeq: В США скончался один из самых ярых борцов с расизмом",0,ru,"2015-08-16 21:41:19 +0000",,280
285,"RT @jasonefudilel: Де Хеа готов получать в ""Реале"" меньше, чем в ""МЮ""",0,ru,"2015-08-16 21:41:19 +0000",,281
286,"RT @vicrystalsoul: @leandrro_silva opiniões... gostos não se discutem 😇",0,pt,"2015-08-16 21:41:19 +0000",,282
287,"Fashion Deals : http://t.co/BIJfIZ6KkS #7057 Elemis Pro-Collagen Marine Cream 1.7 oz / 50 ml New in Box.

$64.00
… http://t.co/mykr1enpcq",0,en,"2015-08-16 21:41:19 +0000",,283
288,"@iamkevinmcdaid http://t.co/bB1z8ARtna",0,und,"2015-08-16 21:41:19 +0000",,284
289,"RT @yWriteen: @yWriteen @nespereiraa transbordo d amor pelo teu rabo e és gd catchorra",0,pt,"2015-08-16 21:41:19 +0000",,285
290,"晴れてほしいな〜",0,ja,"2015-08-16 21:41:20 +0000",,286
291,"#news Американские и итальянские инспекторы пролетят над территорией РФ http://t.co/ZRQmZhUSKd",0,ru,"2015-08-16 21:41:20 +0000",,287
292,"*#:･’ﾟ.:* k75
性欲だけ満たせれば、今は良いかもｗ #彼氏募集",0,ja,"2015-08-16 21:41:20 +0000",,288
293,"RT @imb3v3rly: this is so cool 😮😳 http://t.co/y79qRgqIMm",1,en,"2015-08-16 21:41:20 +0000",,289
294,"RT @LifeOfLogic: We are you, and you’re us, stop playing games. My life’s all I got, and heaven is all in my brain.",1,en,"2015-08-16 21:41:20 +0000",,290
295,"@BethHolmesI La nariz de Xavier permanece fruncida pero termina por acceder a la petición que ella le esta haciendo. 
—Esta bien, mi amor »",0,es,"2015-08-16 21:41:20 +0000",,291
296,"RT @5HFamilyWorld: RT if u are ready &amp; excited for ""Rock your Candie's"" video today on TCAS
 
 #5HxCandies
#VideoVeranoMTV Fifth Harmony ht…",3,en,"2015-08-16 21:41:20 +0000",,292
297,"RT @SpongebobMemory: I guess you're gonna miss...

The panty raid http://t.co/GLHwwjn4gv",0,en,"2015-08-16 21:41:20 +0000",,293
298,"Mal ahi tener ganas de salir pero no tener con quien👎",-1,es,"2015-08-16 21:41:20 +0000",,294
299,"RT @herrbrause: ""2 Pausenbrote"" klingt im Nachhinein auch viel logischer, als ""zweitausend Brote"".

All die Mühe umsonst.",-3,de,"2015-08-16 21:41:20 +0000",,295
300,"Som 6 més a la #Meridiana #Tram94 #11S #SomiSerem #Independència #2S #SensePor",0,hu,"2015-08-16 21:41:20 +0000",,296
301,"RT @Dodgers: #Dodgers use back-to-back home runs by @yungjoc650 and Zack Greinke to take a 2-1 lead to the sixth inning. http://t.co/urr0mK…",0,en,"2015-08-16 21:41:20 +0000",,297
302,"SocialWOTS: article19mex: En lo que va del gobierno de Javier_Duarte en Veracruz, 14 periodistas han sido asesinad… http://t.co/27VASP0pfQ",0,es,"2015-08-16 21:41:20 +0000",,298
303,"@raika_94 おっはーなのですっ",0,ja,"2015-08-16 21:41:20 +0000",,299
304,"RT @Alanlapute: je coûte cher à mes parents en vrai",0,fr,"2015-08-16 21:41:20 +0000",,300
305,"RT @halo1440: 박근혜씨,건국67주년이 아닙니다
이재명 ""대한민국이 상해임정의 법통을 이어받았음은 헌법에 명시
광복70주년이자 건국67주년이라는 대통령의 경축사..동의할 수 없습니다"" https://t.co/oDofn0KG68 http://…",0,ko,"2015-08-16 21:41:20 +0000",,301
306,"@emarty1999 the dogs name is bullseye",0,en,"2015-08-16 21:41:20 +0000",,302
307,"@harrehftbiebs questions pour un champion je regardais quand j'étais petite c'est bien lol",3,fr,"2015-08-16 21:41:20 +0000",,303
308,"RT @GingerWildheart: Drums complete. @jaseedwards69 is a fucking work horse. If only everyone had his stamina. 

@MutationProject",-4,en,"2015-08-16 21:41:20 +0000",,304
309,Andeh!,0,in,"2015-08-16 21:41:20 +0000",,305
310,"RT @MarineLove46: @marie_slay @UnPandaMoqueur @Laura_60600 @27flotee27 @zoe_crn @EmmaSimplement @Flo__00",0,und,"2015-08-16 21:41:20 +0000",,306
311,"kids' music adventure #nwf2015 https://t.co/GvXW0iQG7n",2,en,"2015-08-16 21:41:20 +0000",,307
312,"Imbiiica q é mídia. Gelo infinito... 󾦇󾦇󾦇󾦇󾦇󾦇󾦇󾦇 http://t.co/tlgmCETURk",0,pt,"2015-08-16 21:41:20 +0000",,308
313,"RT @InformGlorious: Nélson Semedo ao serviço do @SL_Benfica 

2 jogos 
1 golo
180 minutos http://t.co/RIF4EMwctW",0,pt,"2015-08-16 21:41:20 +0000",,309
314,"RT @Solosforya: RT for Calum dm! Mbf us and RT link https://t.co/kmGlBbP7TE",0,en,"2015-08-16 21:41:20 +0000",,310
315,"RT @stopsergio10: El Estado español vuelve a quitarse 
la careta de democracia burguesa y enseña su verdadera cara de Estado fascista. http…",0,es,"2015-08-16 21:41:20 +0000",,311
316,"RT @soldierofmj: ""michael jackson was gay""
""mj didnt want be black""
""he was a pedo"" http://t.co/y5qJLOnv7e",1,en,"2015-08-16 21:41:20 +0000",,312
317,"@younggfiji @globaltrapgorl @envybae my nigga you look like shark boy of spy kids lmao shut yo hash slinging slasher nostril ass up",2,en,"2015-08-16 21:41:20 +0000",,313
318,"(قل هو الرحمن آمنا به وعليه توكلنا فستعلمون من هو في ضلال مبين) [الملك:29]",0,ar,"2015-08-16 21:41:20 +0000",,314
319,"RT @davidcarreira: #PrimeiraDama em #Albufeira :) #BusTour #Cornetto http://t.co/eu319svWMM",0,und,"2015-08-16 21:41:20 +0000",,315
320,"Podem dizer o que quiserem mas foi graças ao twitter que os meus ídolos já interagiram comigo. http://t.co/TiQTVCTN8m",0,pt,"2015-08-16 21:41:20 +0000",,316
321,http://t.co/FU1ftTTk9S,0,und,"2015-08-16 21:41:20 +0000",,317
322,"YES... Pro-White vs Anti-White  https://t.co/Pp8jPMQs6d",0,en,"2015-08-16 21:41:20 +0000",,318
